datetime_utc,hydraulic_71,hydraulic_36,hydraulic_1,solar_14,wind_12,nuclear_39,nuclear_4,nuclear_74,peninsula_forecast_460,scheduled_demand_365,scheduled_demand_358,scheduled_demand_372,daily_spot_market_600_Espa√±a,daily_spot_market_600_Portugal,average_demand_price_573_Baleares,average_demand_price_573_Canarias,average_demand_price_573_Ceuta,average_demand_price_573_Melilla
2025-03-28 16:00:00+00:00,1113.05,5768.8,5769.4,12826.4,7990.2,6105.3,6105.3,1525.9,25760.0,6378.975,25439.5,25755.5,-0.62,0.0,48.17,47.21,46.56,51.82
2025-03-28 17:00:00+00:00,1416.85,6353.6,6645.3,7468.2,12397.4,6105.3,6105.3,1525.9,26485.0,6691.875,26843.6,27095.3,3.52,3.52,51.74,50.26,49.51,54.48
2025-03-28 18:00:00+00:00,1871.9,7993.3,8252.3,1153.4,14515.8,6105.3,6105.3,1525.9,29518.0,7013.8,27963.9,27894.3,62.0,62.0,62.56,61.65,59.54,61.54
2025-03-28 19:00:00+00:00,2059.175,8200.7,8468.9,0.1,14763.3,6105.3,6105.3,1525.9,31721.0,7071.45,28406.1,28452.3,85.36,85.36,63.04,62.05,54.64,53.8
2025-03-28 20:00:00+00:00,2054.475,7881.5,8123.9,5.1,14788.1,6107.3,6107.3,1526.4,33087.0,6912.825,27671.2,27733.5,63.53,63.53,60.04,58.44,56.17,56.91
2025-03-28 21:00:00+00:00,1862.775,7762.9,8051.7,5.1,14424.2,6105.3,6105.3,1525.9,30154.0,6508.15,25239.9,25420.8,50.0,50.0,52.59,52.2,54.33,55.65
2025-03-28 22:00:00+00:00,1794.675,7355.3,7592.2,5.1,14172.9,6107.3,6107.3,1526.4,27294.0,6002.25,23635.2,23721.1,20.8,20.8,45.11,45.63,48.46,50.76
2025-03-28 23:00:00+00:00,1466.525,6256.5,6692.6,5.1,14417.2,4576.3,4103.3,1506.775,25437.0,5595.625,21645.3,22218.8,13.29,13.29,24.75,25.49,26.27,25.51
2025-03-29 00:00:00+00:00,1387.1,5966.3,6403.4,5.1,14267.8,4262.1,3789.1,1356.775,24080.0,5265.425,20447.5,21061.5,10.63,10.63,22.98,24.19,25.23,24.85
2025-03-29 01:00:00+00:00,1327.6,5723.3,6161.3,4.0,14009.9,4066.7,3593.7,1344.875,22191.0,5018.525,19451.1,20108.2,7.0,7.0,22.37,23.95,25.51,25.91
2025-03-29 02:00:00+00:00,1259.05,5650.8,6088.2,1.7,13676.6,4065.7,3592.7,1344.625,21565.0,4861.325,18923.1,19500.9,5.0,5.0,19.85,21.16,21.1,20.0
2025-03-29 03:00:00+00:00,1260.875,5643.1,6069.1,1.7,13509.5,4066.7,3593.7,1344.875,21007.0,4789.725,18615.1,19185.9,4.96,4.96,20.0,21.42,21.6,20.84
2025-03-29 04:00:00+00:00,1301.6,5668.6,6082.7,1.7,13479.4,4066.7,3593.7,1344.875,20934.0,4766.2,18566.0,19171.5,4.96,4.96,20.23,21.63,22.73,21.39
2025-03-29 05:00:00+00:00,1299.325,5708.8,6154.3,247.7,13822.1,4066.7,3593.7,1344.875,21393.0,4919.25,19150.0,19682.0,5.0,5.0,21.7,22.8,21.56,20.97
2025-03-29 06:00:00+00:00,1259.0,5427.5,5909.0,2495.0,12523.5,4066.7,3593.7,1344.875,22800.0,5025.0,19733.8,20226.7,3.52,3.52,24.08,24.22,20.51,20.09
2025-03-29 07:00:00+00:00,1120.225,4948.5,5585.7,9759.9,10101.6,5171.6,3594.7,1345.125,23362.0,5252.4,20810.0,21097.9,0.0,0.0,29.26,30.22,23.75,31.29
2025-03-29 08:00:00+00:00,709.55,4699.0,5428.6,13420.8,8183.5,5292.7,3592.7,1344.625,24012.0,5556.525,21946.9,22104.3,-1.01,-1.01,29.28,29.87,23.69,24.95
2025-03-29 09:00:00+00:00,652.925,4538.2,5291.6,15057.5,6021.6,4746.7,2423.9,1344.875,23901.0,5709.65,22280.0,22530.2,-2.0,0.87,31.03,31.25,25.56,27.85
2025-03-29 10:00:00+00:00,602.5,4595.2,5254.5,14145.0,5956.6,5041.7,3239.7,1344.875,23164.0,5694.175,22245.0,22491.9,-2.0,1.1,29.42,29.94,26.55,26.84
2025-03-29 11:00:00+00:00,557.675,4121.2,5204.0,15619.8,6030.4,4746.7,1678.9,1344.625,22718.0,5628.575,21927.1,22171.3,-2.0,0.87,29.22,29.93,27.35,27.86
2025-03-29 12:00:00+00:00,561.425,3776.0,5143.1,16196.3,6167.8,4746.7,1298.1,1344.625,23304.0,5633.475,21958.2,22173.9,-2.0,0.5,31.22,32.02,29.44,30.92
2025-03-29 13:00:00+00:00,559.2,3538.4,5135.3,15764.0,6407.9,4746.7,1246.7,1344.375,22933.0,5547.3,21543.8,21771.6,-2.2,0.1,30.99,31.83,29.32,31.21
2025-03-29 14:00:00+00:00,610.875,3425.8,5133.0,15117.1,6497.0,4746.7,1246.7,1344.125,21856.0,5374.125,20842.3,21069.8,-2.2,0.1,30.34,30.94,29.09,31.27
2025-03-29 15:00:00+00:00,554.9,3245.1,5134.8,14045.5,6658.5,4746.7,1246.7,1344.125,20821.0,5285.1,20518.3,20802.7,-2.2,0.1,29.33,29.8,28.08,29.76
2025-03-29 16:00:00+00:00,683.175,4499.2,5254.9,11983.8,7119.6,4969.5,3080.9,1344.375,21239.0,5371.05,20861.4,21195.5,-2.0,0.02,29.08,29.83,28.19,30.47
2025-03-29 17:00:00+00:00,777.725,5171.5,5774.8,7368.6,12059.1,5290.7,3590.7,1344.125,22358.0,5654.45,21941.6,22299.4,0.0,0.0,35.74,36.62,34.0,45.88
2025-03-29 18:00:00+00:00,1335.9,6070.7,6215.6,1320.8,17643.2,5291.7,3591.7,1344.375,25363.0,6081.675,23776.5,24139.5,11.13,11.13,33.99,33.49,32.74,33.39
2025-03-29 19:00:00+00:00,1650.95,6903.0,7093.1,2.3,18246.7,5291.7,3591.7,1344.375,28078.0,6313.425,25168.5,25237.4,20.16,20.16,36.91,36.84,34.7,37.69
2025-03-29 20:00:00+00:00,1633.05,6909.0,7099.1,5.1,18292.8,5291.7,3591.7,1344.375,29547.0,6287.675,24936.6,25040.8,18.58,18.58,34.55,34.16,33.24,34.55
2025-03-29 21:00:00+00:00,1592.475,6302.0,6447.8,5.1,17676.7,5291.7,3591.7,1344.375,27257.0,5916.0,23162.7,23441.2,11.13,11.13,30.65,30.6,31.15,32.98
2025-03-29 22:00:00+00:00,1457.475,6022.7,6167.6,5.1,16327.2,5291.7,3591.7,1344.375,25695.0,5504.75,21422.4,21747.0,6.0,6.0,26.04,26.28,27.27,26.87
2025-03-29 23:00:00+00:00,1098.75,5013.0,5614.9,5.1,14999.1,4066.7,3593.7,1344.875,23928.0,5127.925,19543.4,20374.6,3.6,3.6,26.23,25.92,28.01,27.64
2025-03-30 00:00:00+00:00,1054.675,4592.4,5126.6,4.8,12706.2,4066.7,3593.7,1344.875,21394.0,4758.325,18068.5,18842.2,3.2,3.2,24.35,25.54,27.42,26.38
2025-03-30 01:00:00+00:00,958.45,4479.3,5092.1,4.6,11744.9,4066.7,3593.7,1344.875,20517.0,4424.525,17003.7,17727.8,0.65,0.65,22.54,23.92,25.2,23.69
2025-03-30 02:00:00+00:00,929.925,4661.0,5081.7,4.6,11499.8,4066.7,3593.7,1344.875,20227.0,4425.425,16750.9,17470.6,0.1,0.1,22.63,24.2,26.16,26.08
2025-03-30 03:00:00+00:00,949.525,4754.0,5065.0,4.6,11514.2,4067.7,3594.7,1345.125,20006.0,4491.0,16829.5,17523.0,0.09,0.09,22.55,23.81,26.85,25.66
2025-03-30 04:00:00+00:00,882.575,4799.8,5103.4,6.1,11560.3,4066.7,3593.7,1344.875,19673.0,4587.0,17182.2,17888.4,0.17,0.17,22.84,23.78,23.82,22.96
2025-03-30 05:00:00+00:00,837.65,4955.0,5103.2,488.4,11497.7,4067.7,3594.7,1345.125,20787.0,4596.925,17586.1,18255.5,0.13,0.13,24.01,25.87,24.71,26.32
2025-03-30 06:00:00+00:00,948.65,4212.3,4922.3,2870.6,10751.5,5288.7,3593.7,1344.875,19959.0,4720.55,17709.8,18340.8,0.0,0.0,25.31,24.96,20.91,21.05
2025-03-30 07:00:00+00:00,732.05,3934.8,4117.7,8471.1,8033.0,5289.7,3594.7,1345.125,20228.0,4881.6,18299.4,18760.1,-1.53,-1.53,29.51,29.8,25.02,32.92
2025-03-30 08:00:00+00:00,608.65,3226.7,3903.3,13201.7,6022.7,5195.7,2300.7,1344.875,22334.0,4960.325,18849.8,19243.4,-2.31,-2.31,30.59,30.27,23.5,28.15
2025-03-30 09:00:00+00:00,585.8,2667.6,3251.2,14986.3,5419.6,4809.5,2300.7,1344.875,22516.0,4986.05,19213.7,19501.0,-3.8,-3.8,33.31,32.35,25.23,31.2
2025-03-30 10:00:00+00:00,589.925,2665.2,3243.0,15635.2,5304.2,4782.0,2273.1,1345.125,21934.0,5084.575,19318.1,19566.1,-4.0,-4.0,70.43,52.46,38.27,69.57
2025-03-30 11:00:00+00:00,574.925,2651.3,3224.8,14895.5,4783.5,4741.7,2179.7,1344.875,21040.0,5138.05,19676.4,19876.1,-4.0,-3.43,51.44,40.02,35.46,47.97
2025-03-30 12:00:00+00:00,551.475,2574.8,3206.6,14420.6,4198.0,4741.7,2293.2,1344.875,21111.0,5003.3,19932.3,20118.0,-5.0,-3.43,58.93,44.56,39.48,48.23
2025-03-30 13:00:00+00:00,446.9,2023.2,3147.3,12977.3,3041.1,4741.7,2029.5,1344.375,19519.0,4885.4,19244.7,19582.5,-5.21,-2.03,88.88,62.34,43.91,74.59
2025-03-30 14:00:00+00:00,540.4,2466.2,3211.9,14526.8,4738.3,4741.7,1987.4,1344.375,19153.0,4978.5,18803.6,19106.0,-4.0,-2.0,40.5,36.32,30.81,38.31
2025-03-30 15:00:00+00:00,553.4,2548.3,3237.5,14303.6,5099.8,4741.7,2260.0,1344.125,19338.0,5127.3,19261.4,19726.1,-3.0,-1.51,47.52,40.92,36.54,51.11
2025-03-30 16:00:00+00:00,604.55,3160.3,3702.0,12226.9,5634.7,5272.3,3577.3,1344.125,19982.0,5583.975,19922.7,20582.7,-2.2,-1.51,32.44,31.64,31.64,36.39
2025-03-30 17:00:00+00:00,955.575,5380.4,5797.1,8398.6,10110.6,5286.7,3591.7,1344.375,21758.0,6034.075,21748.5,22232.4,0.02,0.02,35.14,33.68,33.78,38.81
2025-03-30 18:00:00+00:00,1411.975,6272.9,6505.6,1520.6,13614.8,5285.7,3590.7,1344.125,25481.0,6271.175,23504.2,24068.9,25.46,25.46,40.39,40.6,33.74,36.34
2025-03-30 19:00:00+00:00,1649.8,6483.5,6614.5,8.3,14222.3,5332.7,5060.0,1344.625,29106.0,5990.15,24340.1,24815.8,35.01,35.01,38.79,38.56,34.47,33.02
2025-03-30 20:00:00+00:00,1635.2,6356.1,6588.9,5.1,14456.5,5286.7,3591.7,1344.375,28457.0,5519.9,22976.4,23580.9,25.63,25.63,35.78,36.01,33.43,32.28
2025-03-30 21:00:00+00:00,1477.175,6276.8,6489.6,5.1,14147.9,5287.7,3592.7,1344.625,25817.0,25817.0,21098.7,21702.8,10.63,10.63,28.27,28.84,29.63,28.46
2025-03-30 22:00:00+00:00,1352.175,5398.7,5837.5,0.1,11142.4,5387.7,5387.7,1344.375,24371.0,5111.275,20302.5,20577.6,0.65,0.65,43.68,43.39,50.6,52.45
2025-03-30 23:00:00+00:00,1238.75,4986.7,5425.0,0.1,10938.3,5388.7,5388.7,1344.625,22401.0,4837.775,19133.4,19305.4,2.0,2.0,40.33,40.66,46.59,48.78
2025-03-31 00:00:00+00:00,971.65,4018.6,4461.9,0.1,10635.6,5389.7,5389.7,1344.875,20965.0,4685.225,18452.9,18720.8,3.0,3.0,38.78,39.76,44.19,46.9
2025-03-31 01:00:00+00:00,986.25,4032.9,4474.9,0.1,9852.9,5388.7,5388.7,1344.625,20776.0,4588.975,18113.8,18417.4,0.65,0.65,37.06,38.1,41.91,43.41
2025-03-31 02:00:00+00:00,996.925,4130.5,4569.7,0.1,9357.5,5389.7,5389.7,1344.875,19491.0,4599.825,18193.4,18494.3,0.65,0.65,36.82,38.04,41.57,43.11
2025-03-31 03:00:00+00:00,1089.875,4749.2,5185.7,0.1,9634.0,5389.7,5389.7,1344.875,20500.0,4803.85,19137.7,19371.8,1.0,1.0,38.73,39.65,43.61,44.37
2025-03-31 04:00:00+00:00,1385.675,5692.5,6097.0,200.5,10797.0,5390.7,5390.7,1345.125,22691.0,5481.875,22165.0,22381.0,7.44,7.44,47.24,49.1,55.85,58.1
2025-03-31 05:00:00+00:00,1553.85,6589.2,6763.0,250.3,10527.7,5389.7,5389.7,1344.875,27747.0,6299.225,25580.0,25457.3,40.03,20.0,57.54,56.75,53.23,52.93
2025-03-31 06:00:00+00:00,1639.0,6486.6,6661.0,2892.7,9745.3,5390.7,5390.7,1347.675,31354.0,6710.575,27123.2,27118.3,41.26,40.16,61.4,58.9,53.25,51.27
2025-03-31 07:00:00+00:00,1131.55,4875.2,5080.0,11307.2,7962.6,5426.3,5426.3,1354.025,30631.0,6755.275,27171.8,27360.5,0.15,0.15,61.14,58.62,56.65,61.57
2025-03-31 08:00:00+00:00,773.65,3482.6,3737.7,16604.3,5254.6,5487.3,5487.3,1363.625,28191.0,6668.125,26610.9,26673.2,-0.01,-0.01,59.16,56.38,53.69,55.23
2025-03-31 09:00:00+00:00,685.875,3300.4,3515.2,17524.5,4366.7,5547.3,5547.3,1378.625,29800.0,6579.025,26030.7,26157.8,-0.31,-0.1,57.56,55.1,54.32,53.63
2025-03-31 10:00:00+00:00,650.525,3116.0,3418.6,17777.7,3772.7,5606.3,5606.3,1393.375,29564.0,6460.625,25673.2,25663.0,-0.66,-0.1,57.62,55.7,56.53,55.79
2025-03-31 11:00:00+00:00,627.225,3043.6,3419.3,17955.5,3641.8,5665.3,5665.3,1408.125,27817.0,6389.35,25473.7,25574.7,-0.62,-0.1,58.47,57.22,60.37,59.73
2025-03-31 12:00:00+00:00,646.15,3024.4,3405.0,17840.8,3448.0,5724.3,5724.3,1422.875,26065.0,6276.725,25023.4,25075.0,-0.62,-0.02,55.7,55.88,59.91,59.4
2025-03-31 13:00:00+00:00,673.825,3014.1,3396.0,17146.1,2824.8,5781.3,5781.3,1437.125,24901.0,6181.275,24671.6,24726.8,-1.0,0.0,54.11,54.09,56.18,58.36
2025-03-31 14:00:00+00:00,620.675,2973.7,3399.8,16779.8,2627.6,5841.3,5841.3,1452.125,23799.0,6169.8,24474.3,24556.8,-0.99,0.02,59.57,56.6,58.18,67.28
2025-03-31 15:00:00+00:00,660.6,3181.5,3567.6,16972.8,2871.1,5901.3,5901.3,1467.125,25048.0,6293.475,25238.4,25242.3,-0.01,0.12,60.82,59.42,60.85,69.26
2025-03-31 16:00:00+00:00,936.6,4360.7,4532.3,15945.3,2958.3,5961.3,5961.3,1482.125,24519.0,6408.15,26090.1,25876.1,0.2,0.2,59.34,59.14,60.8,67.52
2025-03-31 17:00:00+00:00,1654.6,7046.4,7101.7,8050.0,3622.0,6021.3,6021.3,1497.125,27678.0,6662.3,26474.6,26457.7,55.0,55.0,82.24,77.72,85.95,98.72
2025-03-31 18:00:00+00:00,1929.0,9074.5,9129.8,1266.8,3897.1,6082.9,6082.9,1518.175,30804.0,6819.25,26405.4,26845.9,146.79,146.79,117.5,113.51,149.79,179.12
2025-03-31 19:00:00+00:00,1973.725,9262.8,9318.1,13.6,3782.4,6104.5,6104.5,1523.575,32887.0,6866.225,26216.4,26793.7,197.25,197.25,84.74,87.89,72.83,68.47
2025-03-31 20:00:00+00:00,1846.725,8212.2,8247.7,17.3,3243.7,6104.5,6104.5,1523.575,29752.0,6316.625,24025.1,24399.6,119.85,119.85,71.1,71.0,68.43,70.06
2025-03-31 21:00:00+00:00,1727.05,7199.2,7234.6,17.3,2812.3,6105.5,6105.5,1523.825,28437.0,5782.6,22226.0,22439.3,95.01,95.01,60.74,63.81,67.72,73.08
2025-03-31 22:00:00+00:00,1711.45,6716.4,7185.6,8.2,2968.5,6105.5,6105.5,1526.375,25826.0,5582.375,21438.9,22172.7,90.0,90.0,41.49,42.42,42.73,46.87
2025-03-31 23:00:00+00:00,1473.4,6042.0,6617.6,12.2,2793.2,6106.5,6106.5,1526.625,23779.0,5303.475,20428.7,21145.4,75.78,75.78,38.04,38.68,38.25,44.31
2025-04-01 00:00:00+00:00,1349.15,5408.7,5984.6,12.2,2833.2,6106.5,6106.5,1526.625,22107.0,5056.025,19548.6,20200.7,70.03,70.03,35.97,36.82,35.62,42.72
2025-04-01 01:00:00+00:00,1340.175,5398.5,5976.0,12.2,2797.4,6107.5,6107.5,1526.875,21793.0,4972.5,19310.4,19907.9,60.48,60.48,32.72,34.01,32.99,37.64
2025-04-01 02:00:00+00:00,1374.325,5478.7,6050.3,12.2,2755.5,6107.5,6107.5,1526.875,21843.0,4965.65,19328.5,19890.9,61.59,61.59,32.58,34.06,33.85,37.22
2025-04-01 03:00:00+00:00,1393.125,5610.3,6194.7,12.3,2651.0,6108.5,6108.5,1527.125,21514.0,5107.6,19971.7,20539.1,68.2,68.2,33.17,34.82,34.39,35.45
2025-04-01 04:00:00+00:00,1651.85,6922.4,7331.4,200.6,2584.4,6108.5,6108.5,1527.125,23700.0,5656.0,22296.8,22676.4,84.2,84.2,39.62,41.33,36.21,37.36
2025-04-01 05:00:00+00:00,1695.175,8122.5,8438.0,347.8,2525.2,6107.5,6107.5,1526.875,28686.0,6337.575,24960.3,25234.7,155.5,155.5,51.23,53.51,39.66,36.59
2025-04-01 06:00:00+00:00,1920.65,8043.3,8401.0,2236.0,2393.1,6109.5,6109.5,1527.375,30305.0,6688.325,26283.3,26645.2,159.37,159.37,54.99,55.44,42.67,40.63
2025-04-01 07:00:00+00:00,1529.075,6330.5,6679.2,8165.9,1922.5,6107.5,6107.5,1526.875,29897.0,6742.15,26823.7,26948.5,87.97,87.97,51.68,49.91,41.77,44.0
2025-04-01 08:00:00+00:00,930.625,3018.8,3419.9,13718.1,1474.3,6107.5,6107.5,1526.875,28600.0,6648.775,26574.5,26645.1,38.1,38.1,50.55,45.88,40.64,47.12
2025-04-01 09:00:00+00:00,646.225,2889.0,3230.5,16561.0,1247.9,6107.5,6107.5,1526.875,28867.0,6501.925,26471.7,26294.6,5.2,12.0,43.14,40.08,40.68,40.23
2025-04-01 10:00:00+00:00,644.125,2819.5,3179.3,16841.0,1125.4,6107.5,6107.5,1526.875,26656.0,6394.775,26139.8,25917.5,0.0,8.26,41.58,39.36,41.55,41.8
2025-04-01 11:00:00+00:00,642.275,2790.1,3140.2,16567.9,1265.0,6104.5,6104.5,1526.125,24551.0,6289.725,25680.6,25390.3,0.0,6.48,42.06,40.06,43.65,43.99
2025-04-01 12:00:00+00:00,660.7,2753.8,3112.4,15875.3,1541.2,6102.5,6102.5,1525.625,25775.0,6197.95,25091.0,24930.4,-0.01,5.8,39.73,38.99,43.37,42.93
2025-04-01 13:00:00+00:00,608.65,2741.1,3098.5,15455.6,1927.6,6100.5,6100.5,1525.125,25461.0,6104.35,24654.4,24451.3,-0.07,6.38,37.47,37.56,39.98,40.61
2025-04-01 14:00:00+00:00,614.95,2755.8,3119.7,14819.0,2346.7,6100.5,6100.5,1525.125,24753.0,6110.35,24751.5,24575.8,-0.01,6.38,36.09,36.8,37.46,39.62
2025-04-01 15:00:00+00:00,679.725,2909.6,3261.6,13964.2,2804.6,6099.5,6099.5,1524.875,23794.0,6192.725,25033.4,24932.5,-0.01,6.59,36.01,37.77,38.15,40.11
2025-04-01 16:00:00+00:00,1080.95,5072.3,5419.4,11805.2,4494.4,6099.5,6099.5,1524.875,24257.0,6433.075,25519.1,25662.5,17.9,18.41,48.57,45.61,45.28,53.09
2025-04-01 17:00:00+00:00,1609.425,7159.8,7266.5,5377.4,4912.2,6100.5,6100.5,1525.125,26396.0,6643.275,26342.7,26584.4,53.71,53.71,64.34,60.63,63.09,68.96
2025-04-01 18:00:00+00:00,1726.65,7960.5,8029.3,720.9,5704.9,6101.5,6101.5,1525.375,26598.0,6829.325,26545.8,27129.5,114.96,114.96,61.37,60.24,55.27,54.35
2025-04-01 19:00:00+00:00,2230.925,8597.0,8665.8,93.5,6158.4,6102.5,6102.5,1525.625,31549.0,6867.575,26437.9,26913.0,120.93,120.93,60.36,60.05,52.25,55.16
2025-04-01 20:00:00+00:00,1998.45,7843.3,7944.4,5.3,6353.3,6102.5,6102.5,1525.625,29777.0,6423.15,24798.8,25263.4,84.2,84.2,48.88,48.84,47.97,47.36
2025-04-01 21:00:00+00:00,1841.25,7276.0,7376.5,5.3,6295.0,6104.5,6104.5,1526.125,26796.0,5888.525,22942.6,23254.2,58.44,58.44,42.23,43.39,45.61,46.94
2025-04-01 22:00:00+00:00,1558.625,6271.1,6678.2,6678.2,6103.6,6108.0,6108.0,1524.45,25047.0,5534.7,21687.3,21855.4,38.11,38.11,39.74,40.25,44.1,44.19
2025-04-01 23:00:00+00:00,1403.95,5872.5,6360.7,6360.7,6088.1,6108.0,6108.0,1524.45,23562.0,5250.1,20749.6,20826.5,26.34,26.34,35.57,37.0,41.89,42.2

